scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-02-17;00:00;MP4a;Sonderausgang;2893925T;NV Tiroch;1;1;80.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894412T;WAB NV - großer NV;1;4;180.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894634T;WAB NV - großer NV;1;4;930.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894805T;WAB NV - erweitert;10;10;1356.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894807T;NV Ciortan;1;1;147.8;
2026-02-17;00:00;MP4a;Sonderausgang;2894808T;NV VP Logistik;1;1;213.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894810T;NV VP Logistik;2;26;672.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894811T;NV VP Logistik;4;4;166.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894817T;NV Tiroch;1;25;3750.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894818T;NV Tiroch;4;7;2130.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894895T;WAB NV - großer NV;3;6;1705.0;
2026-02-17;00:00;MP4a;Sonderausgang;2894898T;WAB NV - großer NV;6;99;40131.0;
2026-02-17;00:00;MP5;SE Entladung FV;;;1797;12652;2182772.2;
2026-02-17;00:00;MP7;SA Verladung FV;2886021T;NV VP Logistik;1;9;479.0;
2026-02-17;00:00;MP7;SA Verladung FV;2886737T;WAB NV - großer NV;1;4;2248.0;
2026-02-17;00:00;MP7;SA Verladung FV;2888836T;NV Strauss;1;2;310.0;
2026-02-17;00:00;MP7;SA Verladung FV;2890749T;WAB NV - großer NV;1;2;295.1;
2026-02-17;00:00;MP7;SA Verladung FV;2891074T;NV Tiroch;1;3;1043.0;
2026-02-17;00:00;MP7;SA Verladung FV;2891188T;WAB NV - großer NV;1;12;1320.0;
2026-02-17;00:00;MP7;SA Verladung FV;2891296T;WAB NV - großer NV;1;3;231.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892231T;WAB NV - großer NV;1;1;1.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892589T;NV DS Transporte;11;37;4528.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892590T;NV DS Transporte;8;11;838.1;
2026-02-17;00:00;MP7;SA Verladung FV;2892591T;NV Fischer;16;43;5195.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892592T;NV Fischer;14;68;3894.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892593T;NV Fischer;18;27;2814.3;
2026-02-17;00:00;MP7;SA Verladung FV;2892594T;NV Fischer;10;39;5860.4;
2026-02-17;00:00;MP7;SA Verladung FV;2892595T;NV Fischer;16;19;2241.7;
2026-02-17;00:00;MP7;SA Verladung FV;2892596T;NV DS Transporte;14;62;3372.7;
2026-02-17;00:00;MP7;SA Verladung FV;2892597T;NV DS Transporte;10;19;689.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892600T;NV Strauss;8;37;5523.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892601T;NV Strauss;10;21;3558.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892602T;NV Strauss;11;19;656.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892603T;NV Strauss;3;38;1201.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892606T;NV Strauss;7;21;3919.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892607T;NV Strauss;8;32;5796.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892608T;NV DS Transporte;10;43;8768.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892609T;NV DS Transporte;6;9;4090.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892610T;NV AS Transporte;11;38;3069.6;
2026-02-17;00:00;MP7;SA Verladung FV;2892611T;NV AS Transporte;12;20;1704.8;
2026-02-17;00:00;MP7;SA Verladung FV;2892614T;NV Fischer;2;5;1224.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892635T;NV DS Transporte;14;17;4541.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892636T;NV DS Transporte;10;16;3538.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892637T;NV Strauss;9;24;3453.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892638T;NV Strauss;10;130;6399.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892639T;NV DS Transporte;8;11;508.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892640T;NV DS Transporte;11;19;4598.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892641T;NV DS Transporte;10;45;6516.7;
2026-02-17;00:00;MP7;SA Verladung FV;2892642T;NV DS Transporte;10;32;5614.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892643T;NV DS Transporte;13;49;6178.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892644T;NV Ciortan;9;9;786.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892646T;NV Ciortan;10;27;5752.1;
2026-02-17;00:00;MP7;SA Verladung FV;2892649T;NV Ciortan;13;66;2242.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892650T;NV AS Transporte;11;134;6245.9;
2026-02-17;00:00;MP7;SA Verladung FV;2892652T;NV AS Transporte;12;30;5506.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892655T;NV DS Transporte;7;28;6587.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892656T;NV DS Transporte;6;305;19196.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892657T;NV DS Transporte;11;17;998.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892660T;NV AS Transporte;11;40;5462.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892662T;NV AS Transporte;24;50;2895.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892664T;NV AS Transporte;15;21;2402.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892669T;NV Tiroch;1;529;31694.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892670T;NV Tiroch;12;62;4874.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892671T;NV Tiroch;4;7;4435.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892673T;NV Tiroch;6;9;3013.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892674T;NV Tiroch;11;73;5894.8;
2026-02-17;00:00;MP7;SA Verladung FV;2892675T;DM AS-Transport;11;22;5775.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892676T;DM AS-Transport;11;37;11100.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892677T;DM AS-Transport;6;25;8693.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892679T;NV AS Transporte;12;153;6681.1;
2026-02-17;00:00;MP7;SA Verladung FV;2892683T;DM AS-Transport;11;40;11873.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892686T;NV AS Transporte;16;22;1527.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892693T;NV Alexandru;5;5;587.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892695T;NV Strauss;8;19;5088.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892696T;NV Strauss;5;16;2363.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892697T;Sonderfahrten;13;57;950.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892699T;DM AS-Transport;8;26;7707.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892700T;DM AS-Transport;10;35;11604.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892701T;DM AS-Transport;12;26;8037.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892702T;DM AS-Transport;10;19;7377.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892704T;NV AS Transporte;10;24;4142.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892705T;NV Bogos Transporte;11;11;1529.1;
2026-02-17;00:00;MP7;SA Verladung FV;2892707T;NV Bogos Transporte;14;25;3922.2;
2026-02-17;00:00;MP7;SA Verladung FV;2892709T;NV Bogos Transporte;13;22;2477.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892710T;NV VP Logistik;12;39;1697.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892712T;NV VP Logistik;12;62;4562.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892714T;NV VP Logistik;7;20;2744.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892717T;NV Tuncay;13;285;12129.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892718T;NV Tuncay;17;40;7123.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892719T;NV Tuncay;11;25;6575.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892720T;NV Guth;11;14;4232.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892721T;NV Guth;8;35;10059.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892722T;NV Guth;14;17;2081.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892723T;NV VP Logistik;8;16;1932.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892724T;Sonderfahrten;10;13;1266.1;
2026-02-17;00:00;MP7;SA Verladung FV;2892725T;NV Silagi;7;10;868.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892886T;DM AS-Transport;18;108;37916.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892888T;DM AS-Transport;19;68;21419.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892890T;DM AS-Transport;23;96;28684.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892892T;DM AS-Transport;10;74;27263.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892894T;DM AS-Transport;19;107;39084.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892896T;DM AS-Transport;20;101;23689.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892898T;DM AS-Transport;25;78;25940.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892900T;DM AS-Transport;20;82;22475.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892902T;DM AS-Transport;21;98;31826.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892904T;DM AS-Transport;11;187;66717.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892958T;NV AS Transporte;16;78;12256.5;
2026-02-17;00:00;MP7;SA Verladung FV;2892960T;NV AS Transporte;26;75;11027.6;
2026-02-17;00:00;MP7;SA Verladung FV;2892962T;NV Ciortan;27;73;11617.2;
2026-02-17;00:00;MP7;SA Verladung FV;2892964T;NV Ciortan;15;49;15982.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892966T;NV AS Transporte;15;15;1522.0;
2026-02-17;00:00;MP7;SA Verladung FV;2892969T;WAB NV - großer NV;1;196;28028.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893001T;WAB NV - großer NV;3;61;38084.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893011T;WAB NV - großer NV;3;118;20828.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893023T;WAB NV - großer NV;9;78;23442.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893033T;WAB NV - großer NV;4;12;6689.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893053T;WAB NV - großer NV;18;450;68344.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893059T;WAB NV - großer NV;4;58;9378.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893073T;WAB NV - großer NV;11;192;29404.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893087T;WAB NV - großer NV;8;60;34812.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893107T;WAB NV - großer NV;2;5;1341.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893117T;WAB NV - großer NV;10;99;21320.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893127T;WAB NV - großer NV;11;40;4225.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893137T;WAB NV - großer NV;6;62;12237.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893139T;WAB NV - großer NV;6;58;34010.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893157T;WAB NV - großer NV;8;28;8384.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893161T;WAB NV - großer NV;10;83;20882.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893185T;WAB NV - großer NV;4;393;71494.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893201T;WAB NV - großer NV;3;21;7501.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893211T;WAB NV - großer NV;9;83;24255.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893231T;WAB NV - großer NV;13;86;49954.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893241T;WAB NV - großer NV;9;56;6302.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893251T;Sonderfahrten;4;8;610.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893298T;NV Ciortan;15;18;4399.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893310T;NV Yeritsyan;18;71;5517.7;
2026-02-17;00:00;MP7;SA Verladung FV;2893312T;NV Yeritsyan;13;29;5161.7;
2026-02-17;00:00;MP7;SA Verladung FV;2893337T;WAB NV - großer NV;3;18;12938.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893431T;WAB NV - großer NV;10;103;46015.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893468T;NV AS Transporte;14;773;26654.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893470T;NV Yeritsyan;15;50;5675.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893472T;NV VP Logistik;4;4;646.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893477T;NV Yeritsyan;9;38;6625.2;
2026-02-17;00:00;MP7;SA Verladung FV;2893478T;NV Yeritsyan;10;22;2274.2;
2026-02-17;00:00;MP7;SA Verladung FV;2893482T;NV LT Trans;9;27;2827.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893483T;NV LT Trans;11;20;3508.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893484T;Sonderfahrten;3;11;1439.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893485T;NV LT Trans;16;19;1726.2;
2026-02-17;00:00;MP7;SA Verladung FV;2893487T;NV LT Trans;4;15;2203.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893488T;NV LT Trans;10;10;1297.6;
2026-02-17;00:00;MP7;SA Verladung FV;2893489T;NV Silagi;15;26;2632.9;
2026-02-17;00:00;MP7;SA Verladung FV;2893490T;NV Silagi;18;69;5660.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893491T;Sonderfahrten;6;9;1615.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893534T;WAB NV - großer NV;13;69;12417.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893544T;NV Silagi;11;29;7365.9;
2026-02-17;00:00;MP7;SA Verladung FV;2893545T;NV Silagi;11;14;1867.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893843T;NV DS Transporte;1;9;891.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893844T;NV DS Transporte;1;1;36.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893862T;NV DS Transporte;1;12;1700.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893864T;NV AS Transporte;1;4;176.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893871T;Fallback;2;2;109.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893904T;NV Ciortan;1;1;37.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893905T;NV AS Transporte;3;3;176.1;
2026-02-17;00:00;MP7;SA Verladung FV;2893928T;NV Tiroch;1;1;50.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893948T;NV Alexandru;2;2;700.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893960T;NV Bogos Transporte;1;1;39.1;
2026-02-17;00:00;MP7;SA Verladung FV;2893964T;NV Bogos Transporte;1;1;147.5;
2026-02-17;00:00;MP7;SA Verladung FV;2893977T;NV Guth;2;2;319.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893978T;NV VP Logistik;1;1;232.0;
2026-02-17;00:00;MP7;SA Verladung FV;2893980T;NV Silagi;1;1;58.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894213T;NV AS Transporte;1;1;78.3;
2026-02-17;00:00;MP7;SA Verladung FV;2894219T;NV AS Transporte;1;1;20.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894232T;WAB NV - großer NV;11;64;8240.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894254T;WAB NV - großer NV;2;13;2342.8;
2026-02-17;00:00;MP7;SA Verladung FV;2894312T;WAB NV - großer NV;3;264;48299.5;
2026-02-17;00:00;MP7;SA Verladung FV;2894370T;WAB NV - großer NV;3;3;9.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894454T;WAB NV - großer NV;1;1;119.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894721T;NV AS Transporte;1;1;227.0;
2026-02-17;00:00;MP7;SA Verladung FV;2894731T;NV Yeritsyan;1;1;511.0;
