scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-01-09;17:00;MP2;Nat. Eingang;2857203T;NV Strauss;1;1;70.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857243T;NV DS Transporte;1;6;1422.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857273T;NV Tiroch;1;12;1200.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857581T;WAB NV - Abholer;1;4;700.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857609T;WAB NV - Abholer;7;75;9995.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857695T;WAB NV - Abholer;10;16;15511.0;
2026-01-09;17:00;MP2;Nat. Eingang;2857877T;WAB NV - Abholer;5;6;1147.0;
2026-01-09;17:00;MP2;Nat. Eingang;2858037T;WAB NV - Abholer;3;3;76.5;
2026-01-09;17:00;MP2;Nat. Eingang;2858093T;WAB NV - Abholer;1;8;2173.5;
2026-01-09;17:00;MP2;Nat. Eingang;2858095T;WAB NV - Abholer;1;1;109.2;
2026-01-09;17:00;MP2;Nat. Eingang;2861136T;WAB NV - Abholer;8;23;9780.4;
2026-01-09;17:00;MP4;Nat. Ausgang;;;10;22;3637.6;
2026-01-09;17:00;MP4;Nat. Ausgang;2857434T;Linien International;4;4;568.6;
2026-01-09;17:00;MP4;Nat. Ausgang;2857438T;Linien International;8;13;2532.7;
2026-01-09;17:00;MP4;Nat. Ausgang;2857448T;Linien Süd;2;2;384.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2857450T;Linien Süd;1;4;1500.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2857938T;Linien Ruhr;1;2;1144.7;
2026-01-09;17:00;MP4;Nat. Ausgang;2857950T;Linien Mitte;7;32;4446.8;
2026-01-09;17:00;MP4;Nat. Ausgang;2857952T;Linien Ost;14;20;3281.6;
2026-01-09;17:00;MP4;Nat. Ausgang;2857964T;Linien Süd;4;9;1934.7;
2026-01-09;17:00;MP4;Nat. Ausgang;2857968T;Linien Süd;5;41;12311.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2857972T;Linien Süd;12;30;7778.3;
2026-01-09;17:00;MP4;Nat. Ausgang;2857982T;Linien Süd;5;5;569.1;
2026-01-09;17:00;MP4;Nat. Ausgang;2858123T;Linien International;4;43;17631.8;
2026-01-09;17:00;MP4;Nat. Ausgang;2858125T;Linien International;3;3;493.6;
2026-01-09;17:00;MP4;Nat. Ausgang;2858129T;Linien International;3;3;376.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2858131T;Linien International;2;155;19982.8;
2026-01-09;17:00;MP4;Nat. Ausgang;2858133T;Linien Nord;3;3;233.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2858145T;Linien Süd;1;1;223.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2858202T;Linien Nord;2;3;401.8;
2026-01-09;17:00;MP4;Nat. Ausgang;2858206T;Linien Ruhr;1;1;150.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2858208T;Linien Mitte;6;9;2270.6;
2026-01-09;17:00;MP4;Nat. Ausgang;2858214T;Linien Süd;1;1;230.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2858332T;Linien International;2;25;4617.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2859377T;Linien Mitte;2;5;4066.5;
2026-01-09;17:00;MP4;Nat. Ausgang;2859522T;Linien International;1;36;5833.0;
2026-01-09;17:00;MP4;Nat. Ausgang;2859701T;Linien Ost;20;55;7374.3;
2026-01-09;17:00;MP4;Nat. Ausgang;2860641T;Linien Mitte;5;19;5284.0;
2026-01-09;17:00;MP5;SE Entladung FV;;;20;184;25488.0;
